id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
48554653,AL186,https://www.petfinder.com/dog/keelie-lower-fee-48554653/pa/newtown/crossing-paths-animal-rescue-al186/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Rottweiler', 'secondary': 'None', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'Black', 'secondary': 'Yellow / Tan / Blond / Fawn', 'tertiary': 'None'}",Adult,Female,Medium,Medium,"{'spayed_neutered': 'True', 'house_trained': 'False', 'declawed': 'None', 'special_needs': 'True', 'shots_current': 'True'}","{'children': 'None', 'dogs': 'True', 'cats': 'False'}",[],Keelie    Lower Fee!,"This is Keelie, a 1 ½ year old, 60 pound Rottie mix.  Beautiful in her short tricolor coat, her long...",None,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/1/?bust=1595360835&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/1/?bust=1595360835&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/1/?bust=1595360835&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/1/?bust=1595360835'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/2/?bust=1595360854&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/2/?bust=1595360854&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/2/?bust=1595360854&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/2/?bust=1595360854'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/3/?bust=1595360873&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/3/?bust=1595360873&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/3/?bust=1595360873&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/3/?bust=1595360873'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/4/?bust=1595360891&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/4/?bust=1595360891&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/4/?bust=1595360891&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/4/?bust=1595360891'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/1/?bust=1595360835&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/1/?bust=1595360835&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/1/?bust=1595360835&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554653/1/?bust=1595360835'}",[],adopted,2020-08-12 04:32:11+00:00,2020-07-21 19:51:40+00:00,None,"{'email': 'yardleydogs2@aol.com', 'phone': ' ', 'address': {'address1': 'None', 'address2': 'None', 'city': 'Newtown', 'state': 'PA', 'postcode': '18940', 'country': 'US'}}","{'self': {'href': '/v2/animals/48554653'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/al186'}}"
48555412,TX2137,https://www.petfinder.com/dog/joker-48555412/tx/rosenberg/saving-our-companion-animals-fort-bend-county-tx2137/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Staffordshire Bull Terrier', 'secondary': 'None', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'None', 'secondary': 'None', 'tertiary': 'None'}",Adult,Male,Medium,None,"{'spayed_neutered': 'True', 'house_trained': 'True', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'True'}","{'children': 'None', 'dogs': 'None', 'cats': 'None'}",[],Joker,"Hi there, my name is Joker! I am a super cute male Staffordshire Bull Terrier mix who is about 1...",14275145,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/1/?bust=1597800701&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/1/?bust=1597800701&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/1/?bust=1597800701&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/1/?bust=1597800701'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/2/?bust=1597800702&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/2/?bust=1597800702&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/2/?bust=1597800702&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/2/?bust=1597800702'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/3/?bust=1597800702&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/3/?bust=1597800702&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/3/?bust=1597800702&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/3/?bust=1597800702'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/1/?bust=1597800701&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/1/?bust=1597800701&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/1/?bust=1597800701&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555412/1/?bust=1597800701'}",[],adopted,2020-07-21 20:47:32+00:00,2020-07-21 20:47:32+00:00,None,"{'email': 'info@soca-fbc.org', 'phone': '(281) 849-7622', 'address': {'address1': 'P.O. Box 1595', 'address2': 'None', 'city': 'Rosenberg', 'state': 'TX', 'postcode': '77471', 'country': 'US'}}","{'self': {'href': '/v2/animals/48555412'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx2137'}}"
48553600,IN559,https://www.petfinder.com/dog/rose-48553600/in/valparaiso/lakeshore-paws-in559/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': 'None', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'None', 'secondary': 'None', 'tertiary': 'None'}",Adult,Female,Medium,Medium,"{'spayed_neutered': 'False', 'house_trained': 'False', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'True'}","{'children': 'None', 'dogs': 'None', 'cats': 'False'}",[],Rose,"Hi there, my name is Rosé and I’m a 3.5 year old Pit Mix with the best smile. Yes, my...",None,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553600/1/?bust=1595356260&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553600/1/?bust=1595356260&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553600/1/?bust=1595356260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553600/1/?bust=1595356260'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553600/1/?bust=1595356260&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553600/1/?bust=1595356260&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553600/1/?bust=1595356260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553600/1/?bust=1595356260'}",[],adopted,2020-08-04 17:52:48+00:00,2020-07-21 18:31:19+00:00,None,"{'email': 'info@lakeshorepaws.org', 'phone': '(219) 476-7297', 'address': {'address1': '4611 Evans Ave', 'address2': 'None', 'city': 'Valparaiso', 'state': 'IN', 'postcode': '46383', 'country': 'US'}}","{'self': {'href': '/v2/animals/48553600'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/in559'}}"
48551113,WI128,https://www.petfinder.com/dog/zena-48551113/wi/hayward/northwoods-humane-society-wi128/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Husky', 'secondary': 'None', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'None', 'secondary': 'None', 'tertiary': 'None'}",Adult,Female,Medium,Medium,"{'spayed_neutered': 'True', 'house_trained': 'False', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'True'}","{'children': 'None', 'dogs': 'None', 'cats': 'None'}",[],Zena,"My name is Zena. I&#039;m a 3 year old, spayed female husky mix. I came all the way from Oklahoma...",None,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551113/1/?bust=1595345563&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551113/1/?bust=1595345563&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551113/1/?bust=1595345563&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551113/1/?bust=1595345563'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551113/1/?bust=1595345563&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551113/1/?bust=1595345563&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551113/1/?bust=1595345563&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551113/1/?bust=1595345563'}",[],adopted,2020-07-22 18:59:06+00:00,2020-07-21 15:33:30+00:00,None,"{'email': 'paws@northwoodshumanesociety.org', 'phone': '(715) 634-5394', 'address': {'address1': 'PO Box 82', 'address2': '10812N OBrien Hill Road', 'city': 'Hayward', 'state': 'WI', 'postcode': '54843', 'country': 'US'}}","{'self': {'href': '/v2/animals/48551113'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/wi128'}}"
48554741,TX706,https://www.petfinder.com/dog/belle-48554741/tx/carrollton/miniature-schnauzer-rescue-of-north-texas-tx706/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Terrier', 'secondary': 'Chihuahua', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'White / Cream', 'secondary': 'None', 'tertiary': 'None'}",Young,Female,Small,Short,"{'spayed_neutered': 'True', 'house_trained': 'False', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'True'}","{'children': 'None', 'dogs': 'None', 'cats': 'None'}",[],Belle,"DOG BIOGRAPHY:  Say hello to baby Belle, a Chihuahua/terrier mix who is two years old and weighs five pounds. Miss...",1845,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/1/?bust=1595523853&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/1/?bust=1595523853&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/1/?bust=1595523853&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/1/?bust=1595523853'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/2/?bust=1595523853&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/2/?bust=1595523853&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/2/?bust=1595523853&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/2/?bust=1595523853'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/1/?bust=1595523853&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/1/?bust=1595523853&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/1/?bust=1595523853&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554741/1/?bust=1595523853'}",[],adopted,2020-08-02 22:36:31+00:00,2020-07-21 19:52:21+00:00,None,"{'email': 'adopt@msrnt.com', 'phone': 'None', 'address': {'address1': 'P.O. Box 112341', 'address2': 'None', 'city': 'Carrollton', 'state': 'TX', 'postcode': '75011', 'country': 'US'}}","{'self': {'href': '/v2/animals/48554741'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx706'}}"
48550647,NE59,https://www.petfinder.com/dog/bette-48550647/ne/kearney/kearney-area-animal-shelter-ne59/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': 'None', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'Brindle', 'secondary': 'None', 'tertiary': 'None'}",Baby,Female,Small,Short,"{'spayed_neutered': 'True', 'house_trained': 'False', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'True'}","{'children': 'None', 'dogs': 'None', 'cats': 'None'}","['loving', 'playful', 'energy']",Bette,Hey there!  My name is Bette and I am looking for my forever home!  I have been at the shelter...,None,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550647/1/?bust=1595342771&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550647/1/?bust=1595342771&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550647/1/?bust=1595342771&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550647/1/?bust=1595342771'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550647/1/crop/?bust=1595342771&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550647/1/crop/?bust=1595342771&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550647/1/crop/?bust=1595342771&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550647/1/crop/?bust=1595342771'}",[],adopted,2020-07-26 20:26:37+00:00,2020-07-21 14:46:31+00:00,None,"{'email': 'info@kearneyanimalshelter.com', 'phone': '(308) 237-7387', 'address': {'address1': '3205 W. Hwy. 30', 'address2': 'None', 'city': 'Kearney', 'state': 'NE', 'postcode': '68845', 'country': 'US'}}","{'self': {'href': '/v2/animals/48550647'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ne59'}}"
48552800,MN52,https://www.petfinder.com/dog/milo-48552800/mn/saint-cloud/tri-county-humane-society-mn52/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'German Shepherd Dog', 'secondary': 'None', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'Black', 'secondary': 'Brown / Chocolate', 'tertiary': 'None'}",Adult,Male,Large,Short,"{'spayed_neutered': 'True', 'house_trained': 'True', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'False'}","{'children': 'True', 'dogs': 'False', 'cats': 'True'}",[],Milo,**PUPPY PICTURE FROM ORIGINAL SHELTER STAY** Meet Milo! Milo originally came to TCHS due to there being too many animals...,16609983,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552800/1/?bust=1595352923&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552800/1/?bust=1595352923&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552800/1/?bust=1595352923&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552800/1/?bust=1595352923'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552800/1/?bust=1595352923&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552800/1/?bust=1595352923&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552800/1/?bust=1595352923&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552800/1/?bust=1595352923'}",[],adopted,2020-07-28 19:56:17+00:00,2020-07-21 17:37:07+00:00,None,"{'email': 'pets@tricountyhumanesociety.org', 'phone': '320-252-0896', 'address': {'address1': '735 8th St. NE', 'address2': 'PO Box 701', 'city': 'Saint Cloud', 'state': 'MN', 'postcode': '56302', 'country': 'US'}}","{'self': {'href': '/v2/animals/48552800'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mn52'}}"
48551538,WI128,https://www.petfinder.com/dog/ebony-48551538/wi/hayward/northwoods-humane-society-wi128/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Labrador Retriever', 'secondary': 'None', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'None', 'secondary': 'None', 'tertiary': 'None'}",Baby,Female,Medium,Short,"{'spayed_neutered': 'True', 'house_trained': 'False', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'True'}","{'children': 'None', 'dogs': 'True', 'cats': 'None'}",[],Ebony,My name is Ebony. I&#039;m a super sweet 4 month old female lab mix. I am very shy and take...,None,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/1/?bust=1595347198&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/1/?bust=1595347198&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/1/?bust=1595347198&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/1/?bust=1595347198'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/2/?bust=1595347222&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/2/?bust=1595347222&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/2/?bust=1595347222&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/2/?bust=1595347222'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/1/?bust=1595347198&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/1/?bust=1595347198&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/1/?bust=1595347198&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551538/1/?bust=1595347198'}",[],adopted,2020-07-23 18:15:19+00:00,2020-07-21 16:00:45+00:00,None,"{'email': 'paws@northwoodshumanesociety.org', 'phone': '(715) 634-5394', 'address': {'address1': 'PO Box 82', 'address2': '10812N OBrien Hill Road', 'city': 'Hayward', 'state': 'WI', 'postcode': '54843', 'country': 'US'}}","{'self': {'href': '/v2/animals/48551538'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/wi128'}}"
48552744,UT183,https://www.petfinder.com/dog/salted-caramel-48552744/ut/salt-lake-city/rescue-rovers-dog-adoptions-ut183/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': 'None', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'None', 'secondary': 'None', 'tertiary': 'None'}",Baby,Female,Small,None,"{'spayed_neutered': 'True', 'house_trained': 'False', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'True'}","{'children': 'True', 'dogs': 'True', 'cats': 'True'}",[],Salted Caramel,You can fill out an adoption application online on our official website.,15794743-9884,[],None,[],adopted,2020-07-21 17:26:35+00:00,2020-07-21 17:26:35+00:00,None,"{'email': 'rescuerovers@gmail.com', 'phone': '(435) 565-4031  ', 'address': {'address1': 'PO Box 71551', 'address2': 'None', 'city': 'Salt Lake City', 'state': 'UT', 'postcode': '84171', 'country': 'US'}}","{'self': {'href': '/v2/animals/48552744'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ut183'}}"
48550000,OH382,https://www.petfinder.com/dog/raymond-48550000/oh/lima/allen-county-dog-control-oh382/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'German Shepherd Dog', 'secondary': 'Labrador Retriever', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'Black', 'secondary': 'Yellow / Tan / Blond / Fawn', 'tertiary': 'None'}",Adult,Male,Large,None,"{'spayed_neutered': 'False', 'house_trained': 'False', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'False'}","{'children': 'None', 'dogs': 'None', 'cats': 'None'}",[],Raymond,None,2020231,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/1/?bust=1595339906&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/1/?bust=1595339906&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/1/?bust=1595339906&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/1/?bust=1595339906'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/2/?bust=1595339906&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/2/?bust=1595339906&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/2/?bust=1595339906&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/2/?bust=1595339906'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/1/?bust=1595339906&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/1/?bust=1595339906&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/1/?bust=1595339906&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550000/1/?bust=1595339906'}",[],adopted,2020-07-22 17:22:22+00:00,2020-07-21 13:37:27+00:00,None,"{'email': 'shelter-OH382@petfinder.com', 'phone': 'None', 'address': {'address1': '1165 Seriff Rd.', 'address2': 'None', 'city': 'Lima', 'state': 'OH', 'postcode': '45805', 'country': 'US'}}","{'self': {'href': '/v2/animals/48550000'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/oh382'}}"
48554556,ME77,https://www.petfinder.com/dog/sweet-pea-48554556/nj/bloomsbury/paws-and-claws-new-england-me77/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Staffordshire Bull Terrier', 'secondary': 'None', 'mixed': 'True', 'unknown': 'False'}","{'primary': 'Brindle', 'secondary': 'None', 'tertiary': 'None'}",Baby,Female,Large,Short,"{'spayed_neutered': 'True', 'house_trained': 'False', 'declawed': 'None', 'special_needs': 'False', 'shots_current': 'True'}","{'children': 'None', 'dogs': 'True', 'cats': 'True'}","['playful', 'energetic']",Sweet Pea,Pup: Sweet Pea Gender: Female Age: 11 weeks Weight: 11lbs  Breed: Pit mix Fee: $400 Adoption Coordinator- Taylor K. -...,None,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/1/?bust=1595360044&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/1/?bust=1595360044&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/1/?bust=1595360044&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/1/?bust=1595360044'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/2/?bust=1595360046&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/2/?bust=1595360046&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/2/?bust=1595360046&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/2/?bust=1595360046'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/3/?bust=1595360050&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/3/?bust=1595360050&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/3/?bust=1595360050&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/3/?bust=1595360050'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/4/?bust=1595360052&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/4/?bust=1595360052&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/4/?bust=1595360052&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/4/?bust=1595360052'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/5/?bust=1595360056&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/5/?bust=1595360056&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/5/?bust=1595360056&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/5/?bust=1595360056'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/1/?bust=1595360044&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/1/?bust=1595360044&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/1/?bust=1595360044&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554556/1/?bust=1595360044'}",[],adopted,2020-07-29 12:38:50+00:00,2020-07-21 19:34:30+00:00,None,"{'email': 'trkrescue@gmail.com', 'phone': 'None', 'address': {'address1': 'None', 'address2': 'None', 'city': 'Bloomsbury', 'state': 'NJ', 'postcode': '08804', 'country': 'US'}}","{'self': {'href': '/v2/animals/48554556'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/me77'}}"
